@RELATION pacmanInformation
@ATTRIBUTE PacPosX NUMERIC
@ATTRIBUTE PacPosY NUMERIC
@ATTRIBUTE ActN {North, None}
@ATTRIBUTE ActSo {South, None}
@ATTRIBUTE ActE {East, None}
@ATTRIBUTE ActW {West, None}
@ATTRIBUTE ActS {Stop, None}
@ATTRIBUTE NumAgents NUMERIC
@ATTRIBUTE G1PosX NUMERIC
@ATTRIBUTE G1PosY NUMERIC
@ATTRIBUTE G2PosX NUMERIC
@ATTRIBUTE G2PosY NUMERIC
@ATTRIBUTE G3PosX NUMERIC
@ATTRIBUTE G3PosY NUMERIC
@ATTRIBUTE G4PosX NUMERIC
@ATTRIBUTE G4PosY NUMERIC
@ATTRIBUTE DistG1 NUMERIC
@ATTRIBUTE DistG2 NUMERIC
@ATTRIBUTE DistG3 NUMERIC
@ATTRIBUTE DistG4 NUMERIC
@ATTRIBUTE NumDots NUMERIC
@ATTRIBUTE DistDot NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE PacDir {North, South, East, West, Stop, None}
@DATA
7,1,None,None,East,West,Stop,1,2,3,9,1,6,1,12,3,7,0,0,8,0,0,5361,5360,East
8,1,None,None,East,West,Stop,1,2,3,9,2,6,1,13,3,8,2,0,7,0,0,5360,5359,East
9,1,North,None,East,West,Stop,1,1,3,9,2,6,1,13,3,10,1,0,7,0,0,5359,5558,East
9,2,North,South,None,None,Stop,1,1,3,2,1,6,1,14,3,9,0,0,5,0,0,5558,5557,North
9,3,None,South,East,West,Stop,1,1,3,2,1,7,1,14,2,8,0,0,0,0,0,5557,5556,North
10,3,None,None,East,West,Stop,1,1,3,3,1,6,1,14,1,9,0,0,0,0,0,5556,5555,East
11,3,None,None,East,West,Stop,1,2,3,3,1,6,1,13,1,9,0,0,0,0,0,5555,5554,East
12,3,None,None,East,West,Stop,1,2,3,4,1,5,1,14,1,10,0,0,3,0,0,5554,5553,East
13,3,None,None,East,West,Stop,1,3,3,4,1,4,1,14,2,10,0,0,0,0,0,5553,5552,East

4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,11,2,4,0,-1,Stop
4,3,None,None,East,West,Stop,4,1,1,2,1,3,1,14,2,0,0,0,11,2,4,-1,-2,Stop
3,3,None,None,East,West,Stop,4,1,1,1,1,3,1,14,2,0,0,0,11,2,3,-2,-3,West
2,3,None,None,East,West,Stop,4,2,1,1,2,3,1,14,3,0,2,0,13,2,2,-3,-4,West
1,3,None,South,East,None,Stop,4,3,1,1,2,4,1,14,2,0,1,0,0,2,2,-4,-5,West
1,3,None,South,East,None,Stop,4,3,1,1,2,3,1,14,1,0,1,0,14,2,2,-5,194,West
1,2,North,South,None,None,Stop,3,4,1,4,1,2,1,14,2,0,0,0,14,2,1,194,493,South
1,1,North,None,East,None,Stop,2,4,1,5,1,5,1,14,3,0,0,0,14,1,1,493,592,South
2,1,None,None,East,West,Stop,2,4,1,5,1,6,1,13,3,0,0,0,12,0,0,592,591,East
3,1,None,None,East,West,Stop,2,4,1,5,1,6,1,12,3,0,0,0,12,0,0,591,790,East
4,1,None,None,East,West,Stop,1,1,1,6,1,7,1,13,3,0,0,0,11,0,0,790,989,East
5,1,None,None,East,West,Stop,1,1,1,3,1,6,1,13,3,0,0,0,11,0,0,989,1188,East
6,1,None,None,East,West,Stop,1,1,1,2,1,4,1,14,3,0,0,0,9,0,0,1188,1187,East
7,1,None,None,East,West,Stop,1,1,2,2,1,4,1,13,3,7,0,0,9,0,0,1187,1186,East
8,1,None,None,East,West,Stop,1,1,3,1,1,3,1,14,3,9,0,0,7,0,0,1186,1185,East
9,1,North,None,East,West,Stop,1,2,3,1,2,2,1,13,3,9,9,0,6,0,0,1185,1184,East
9,2,North,South,None,None,Stop,1,3,3,1,3,1,1,13,3,7,9,0,5,0,0,1184,1183,North
9,3,None,South,East,West,Stop,1,2,3,1,3,2,1,13,3,7,8,0,4,0,0,1183,1182,North
10,3,None,None,East,West,Stop,1,2,3,1,3,3,1,13,3,8,9,0,3,0,0,1182,1181,East
11,3,None,None,East,West,Stop,1,2,3,1,3,3,1,13,3,9,10,0,3,0,0,1181,1180,East
12,3,None,None,East,West,Stop,1,1,3,2,3,2,1,14,3,11,10,0,3,0,0,1180,1179,East
13,3,None,None,East,West,Stop,1,2,3,3,3,1,1,14,2,11,10,0,0,0,0,1179,1178,East
14,3,None,South,None,West,Stop,1,3,3,3,3,1,1,14,1,11,11,0,0,0,0,1178,1177,East

4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,11,2,4,0,-1,Stop
4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,11,2,4,-1,-2,Stop
3,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,3,0,0,12,2,3,-2,-3,West
2,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,2,0,0,13,2,2,-3,-4,West
1,3,None,South,East,None,Stop,4,1,2,3,1,4,1,14,2,1,0,0,14,2,2,-4,195,West
1,2,North,South,None,None,Stop,3,1,1,3,1,4,1,14,2,0,0,0,13,2,1,195,694,South
1,1,North,None,East,None,Stop,3,1,1,3,1,4,1,14,2,0,0,0,14,1,1,694,793,South
2,1,None,None,East,West,Stop,3,1,1,3,1,4,1,14,2,0,0,0,13,0,0,793,1192,East
3,1,None,None,East,West,Stop,2,1,1,3,1,4,1,14,2,0,0,0,12,0,0,1192,1391,East
4,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,11,0,0,1391,1790,East
5,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,10,0,0,1790,1789,East
6,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,9,0,0,1789,1788,East
7,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,8,0,0,1788,1787,East
8,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,7,0,0,1787,1786,East
9,1,North,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,6,0,0,1786,1785,East
9,2,North,South,None,None,Stop,1,1,1,3,1,5,1,14,2,0,0,0,5,0,0,1785,1784,North
9,3,None,South,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,6,0,0,1784,1783,North
10,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,5,0,0,1783,1782,East
11,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,4,0,0,1782,1781,East
12,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,3,0,0,1781,1780,East
13,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,2,0,0,1780,1779,East

4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,11,2,4,0,-1,Stop
4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,11,2,4,-1,-2,Stop
3,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,3,0,0,12,2,3,-2,-3,West
2,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,2,0,0,13,2,2,-3,-4,West
1,3,None,South,East,None,Stop,4,1,2,3,1,4,1,14,2,1,0,0,14,2,2,-4,195,West
1,2,North,South,None,None,Stop,3,1,1,3,1,4,1,14,2,0,0,0,13,2,1,195,694,South
1,1,North,None,East,None,Stop,3,1,1,3,1,4,1,14,2,0,0,0,14,1,1,694,793,South
2,1,None,None,East,West,Stop,3,1,1,3,1,4,1,14,2,0,0,0,13,0,0,793,1192,East
3,1,None,None,East,West,Stop,2,1,1,3,1,4,1,14,2,0,0,0,12,0,0,1192,1391,East
4,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,11,0,0,1391,1790,East
5,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,10,0,0,1790,1789,East
6,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,9,0,0,1789,1788,East
7,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,8,0,0,1788,1787,East
8,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,7,0,0,1787,1786,East
9,1,North,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,6,0,0,1786,1785,East
9,2,North,South,None,None,Stop,1,1,1,3,1,5,1,14,2,0,0,0,5,0,0,1785,1784,North
9,3,None,South,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,6,0,0,1784,1783,North
10,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,5,0,0,1783,1782,East
11,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,4,0,0,1782,1781,East
12,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,3,0,0,1781,1780,East
13,3,None,None,East,West,Stop,1,1,1,3,1,5,1,14,2,0,0,0,2,0,0,1780,1779,East

4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,11,2,4,0,-1,Stop
4,3,None,None,East,West,Stop,4,1,2,3,1,4,1,14,2,4,0,0,10,2,4,-1,-2,Stop
3,3,None,None,East,West,Stop,4,1,3,2,1,4,1,14,3,2,0,0,11,2,3,-2,197,West
2,3,None,None,East,West,Stop,3,1,1,1,1,4,1,14,3,0,0,0,13,2,2,197,196,West
1,3,None,South,East,None,Stop,3,1,2,1,2,5,1,14,2,1,1,0,14,2,2,196,595,West
1,2,North,South,None,None,Stop,2,1,1,4,1,4,1,14,2,0,0,0,14,2,1,595,894,South
1,1,North,None,East,None,Stop,2,1,2,4,1,3,1,14,3,1,0,0,15,1,1,894,993,South
2,1,None,None,East,West,Stop,2,1,1,5,1,3,1,14,3,0,0,0,14,0,0,993,1192,East
3,1,None,None,East,West,Stop,1,1,2,4,1,5,1,14,3,3,0,0,13,0,0,1192,1591,East
4,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,3,0,0,0,11,0,0,1591,1790,East
5,1,None,None,East,West,Stop,1,1,1,3,1,6,1,14,2,0,0,0,11,0,0,1790,2189,East
6,1,None,None,East,West,Stop,1,1,1,3,1,5,1,14,3,0,0,0,9,0,0,2189,2188,East
7,1,None,None,East,West,Stop,1,2,1,3,1,6,1,13,3,0,0,0,9,0,0,2188,2187,East
8,1,None,None,East,West,Stop,1,1,1,2,1,6,1,14,3,0,0,0,7,0,0,2187,2186,East
9,1,North,None,East,West,Stop,1,2,1,2,1,6,1,14,2,0,0,0,7,0,0,2186,2185,East
9,2,North,South,None,None,Stop,1,1,1,1,1,6,1,14,3,0,0,0,5,0,0,2185,2184,North
9,3,None,South,East,West,Stop,1,1,1,1,2,5,1,13,3,0,9,0,4,0,0,2184,2183,North
10,3,None,None,East,West,Stop,1,1,1,1,1,5,1,13,3,0,0,0,4,0,0,2183,2182,East
11,3,None,None,East,West,Stop,1,1,2,1,1,4,1,14,3,11,0,0,4,0,0,2182,2181,East
12,3,None,None,East,West,Stop,1,1,2,1,1,4,1,14,2,12,0,0,3,0,0,2181,2180,East
13,3,None,None,East,West,Stop,1,1,1,1,1,5,1,14,2,0,0,0,2,0,0,2180,2179,East

8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,0,-1,Stop
8,1,North,None,East,West,Stop,4,1,2,1,4,9,5,17,1,8,10,5,10,22,3,-1,-2,Stop
8,1,North,None,East,West,Stop,4,1,2,1,5,10,5,17,2,8,11,6,10,22,3,-2,-3,Stop
9,1,None,None,East,West,Stop,4,1,1,2,5,9,5,17,2,0,11,4,0,22,4,-3,-4,East
10,1,None,None,East,West,Stop,4,2,1,3,5,10,5,17,1,0,11,4,0,22,4,-4,-5,East
11,1,None,None,East,West,Stop,4,2,1,3,4,11,5,17,1,0,11,4,7,22,3,-5,-6,East
12,1,North,None,None,West,Stop,4,1,1,3,3,12,5,17,2,0,11,4,6,22,2,-6,-7,East
12,2,North,South,None,None,Stop,4,1,2,3,4,12,5,17,2,11,11,3,0,22,2,-7,-8,North
12,3,North,South,None,None,Stop,4,1,3,3,5,13,5,17,1,11,11,3,0,22,2,-8,-9,North
12,4,North,South,None,None,Stop,4,1,2,3,4,13,5,17,1,13,9,2,0,22,2,-9,-10,North
12,5,None,South,East,West,Stop,4,1,3,3,4,14,5,17,1,13,10,2,0,22,2,-10,-11,North
13,5,None,None,East,West,Stop,4,1,4,3,3,14,4,17,1,13,12,2,0,22,1,-11,88,East
14,5,None,South,East,West,Stop,4,1,4,3,4,14,4,17,1,14,12,1,6,21,1,88,387,East
14,4,North,South,None,None,Stop,3,1,4,3,5,6,1,17,2,13,12,0,0,20,1,387,386,South
14,5,None,South,East,West,Stop,3,1,5,3,5,6,1,17,1,13,11,0,0,20,1,386,485,North
15,5,None,None,East,West,Stop,3,2,5,3,5,6,1,17,1,13,12,0,5,19,1,485,584,East
16,5,None,None,East,West,Stop,3,2,5,3,4,7,1,17,2,14,14,0,0,18,1,584,683,East
17,5,None,South,None,West,Stop,3,1,5,3,4,6,1,17,1,16,15,0,3,17,1,683,782,East
17,4,North,South,None,None,Stop,3,1,4,3,5,6,1,17,2,16,15,0,0,16,1,782,881,South
17,3,North,South,None,None,Stop,3,1,3,3,4,7,1,17,1,16,15,0,0,15,1,881,1180,South
17,2,North,South,None,None,Stop,2,1,2,3,4,6,1,17,1,16,16,0,0,14,2,1180,1179,South
17,1,North,None,None,None,Stop,2,1,3,3,4,6,1,7,1,18,17,0,11,14,2,1179,1178,South
17,2,North,South,None,None,Stop,2,1,2,3,4,6,1,7,2,16,16,0,11,14,2,1178,1177,North
17,3,North,South,None,None,Stop,2,1,1,3,5,7,1,7,3,0,16,0,9,14,3,1177,1176,North
17,4,North,South,None,None,Stop,2,2,1,3,5,7,2,8,3,0,15,12,11,14,4,1176,1175,North
17,5,None,South,None,West,Stop,2,2,1,3,5,7,3,8,2,0,14,12,0,14,5,1175,1174,North
16,5,None,None,East,West,Stop,2,1,1,3,4,8,3,8,1,0,14,10,0,14,4,1174,1173,West
15,5,None,None,East,West,Stop,2,1,2,3,3,8,3,8,1,17,14,9,0,14,3,1173,1172,West
14,5,None,South,East,West,Stop,2,1,1,3,4,9,3,7,1,0,12,7,10,14,2,1172,1171,West
13,5,None,None,East,West,Stop,2,1,1,3,5,10,3,7,2,0,10,5,9,14,3,1171,1170,West
12,5,None,South,East,West,Stop,2,1,1,3,4,10,3,7,2,0,10,4,7,14,4,1170,1169,West
11,5,None,None,East,West,Stop,2,1,2,3,4,9,3,8,2,13,9,4,7,14,5,1169,1168,West
10,5,None,None,East,West,Stop,2,1,1,3,5,10,3,7,2,0,7,2,5,14,6,1168,1167,West
9,5,None,None,East,West,Stop,2,2,1,2,5,10,3,8,2,0,7,3,0,14,7,1167,1166,West
8,5,None,None,East,West,Stop,2,1,1,1,5,9,3,8,1,0,7,3,0,14,6,1166,1165,West
7,5,None,None,East,West,Stop,2,1,2,2,5,10,3,7,1,9,5,5,0,14,5,1165,1164,West
6,5,None,None,East,West,Stop,2,1,2,3,5,10,3,7,1,8,3,6,0,14,4,1164,1163,West
5,5,None,South,East,West,Stop,2,1,3,3,5,10,3,6,1,6,2,7,0,14,3,1163,1162,West
4,5,None,None,East,West,Stop,2,1,3,2,5,10,3,6,1,5,2,8,0,14,2,1162,1161,West
3,5,None,South,East,West,Stop,2,1,2,1,5,9,3,5,1,5,2,8,0,14,1,1161,1260,West
2,5,None,None,East,West,Stop,2,1,1,1,4,8,3,6,1,0,2,8,0,13,2,1260,1259,West
1,5,None,South,East,None,Stop,2,1,1,1,4,7,3,7,1,0,1,8,9,13,1,1259,1558,West
1,4,North,South,None,None,Stop,1,1,1,4,1,8,3,7,2,0,0,8,9,12,1,1558,1657,South
1,3,North,South,None,None,Stop,1,1,1,3,1,8,3,8,2,0,0,7,7,11,1,1657,1756,South

8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,0,-1,Stop
8,1,North,None,East,West,Stop,4,1,2,1,4,11,5,17,1,8,10,7,0,22,3,-1,-2,Stop
7,1,North,None,East,West,Stop,4,1,1,1,4,10,5,17,1,0,9,7,11,22,2,-2,-3,West
6,1,None,None,East,West,Stop,4,1,2,1,5,11,5,17,2,6,9,9,12,22,1,-3,96,West
5,1,North,None,East,West,Stop,4,1,1,1,4,11,5,17,2,0,7,10,14,21,1,96,195,West
4,1,None,None,East,West,Stop,4,1,2,1,3,10,5,17,3,4,5,10,14,20,1,195,294,West
3,1,None,None,East,West,Stop,4,1,1,1,3,10,5,17,2,0,4,11,16,19,1,294,393,West
2,1,None,None,East,West,Stop,4,1,1,1,4,10,5,17,3,0,4,12,18,18,2,393,792,West
1,1,North,None,East,None,Stop,3,1,1,1,3,11,5,17,4,0,2,14,18,18,1,792,1291,West
1,2,North,South,None,None,Stop,2,1,1,3,1,11,5,17,3,0,0,13,18,17,1,1291,1390,North
1,3,North,South,None,None,Stop,2,1,2,4,1,12,5,17,4,1,0,13,16,16,1,1390,1489,North
1,4,North,South,None,None,Stop,2,1,2,3,1,11,5,17,3,2,0,11,17,15,2,1489,1488,North
1,5,None,South,East,None,Stop,2,1,3,3,1,12,5,17,3,2,0,11,19,15,1,1488,1587,North
2,5,None,None,East,West,Stop,2,1,3,4,1,12,5,17,2,3,0,10,0,14,6,1587,1586,East
3,5,None,South,East,West,Stop,2,1,3,5,1,12,4,17,1,4,0,10,0,14,5,1586,1585,East
4,5,None,None,East,West,Stop,2,1,2,6,1,12,5,17,1,6,0,8,0,14,4,1585,1584,East
5,5,None,South,East,West,Stop,2,1,1,5,1,12,4,17,1,0,0,8,15,14,3,1584,1583,East
6,5,None,None,East,West,Stop,2,1,2,5,2,12,4,17,2,8,4,7,14,14,4,1583,1582,East
7,5,None,None,East,West,Stop,2,1,3,5,2,12,3,17,2,8,5,7,0,14,5,1582,1581,East
8,5,None,None,East,West,Stop,2,1,2,5,2,12,2,17,1,10,6,7,12,14,6,1581,1580,East
9,5,None,None,East,West,Stop,2,1,1,5,1,12,2,17,2,0,0,6,10,14,5,1580,1579,East
10,5,None,None,East,West,Stop,2,2,1,6,1,12,3,17,3,0,0,4,10,14,4,1579,1578,East
11,5,None,None,East,West,Stop,2,2,1,7,1,12,4,17,2,0,0,2,9,14,3,1578,1577,East
12,5,None,South,East,West,Stop,2,2,1,7,1,12,3,17,2,0,0,2,0,14,2,1577,1776,East
12,4,North,South,None,None,Stop,1,1,1,8,1,5,1,17,1,0,0,0,7,14,2,1776,1775,South
12,3,North,South,None,None,Stop,1,2,1,7,1,6,1,17,2,0,0,0,5,14,2,1775,1774,South
12,4,North,South,None,None,Stop,1,1,1,6,1,6,1,17,3,0,0,0,5,14,2,1774,1773,North
12,5,None,South,East,West,Stop,1,1,1,6,1,6,1,17,4,0,0,0,7,14,2,1773,1772,North
13,5,None,None,East,West,Stop,1,1,1,7,1,7,1,17,3,0,0,0,7,14,1,1772,1871,East
14,5,None,South,East,West,Stop,1,1,1,7,1,7,1,17,2,0,0,0,6,13,1,1871,1970,East
15,5,None,None,East,West,Stop,1,2,1,6,1,8,1,17,2,0,0,0,5,12,1,1970,2069,East
16,5,None,None,East,West,Stop,1,3,1,6,1,8,2,17,2,0,0,11,3,11,1,2069,2168,East
17,5,None,South,None,West,Stop,1,2,1,5,1,8,3,17,3,0,0,11,3,10,1,2168,2267,East

8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,0,-1,Stop
8,1,North,None,East,West,Stop,4,1,1,2,5,10,5,17,1,0,10,6,0,22,3,-1,-2,Stop
7,1,North,None,East,West,Stop,4,2,1,3,5,10,5,17,1,0,8,7,0,22,2,-2,-3,West
6,1,None,None,East,West,Stop,4,3,1,2,5,9,5,17,1,0,8,7,12,22,1,-3,96,West
5,1,North,None,East,West,Stop,4,2,1,2,5,10,5,17,2,0,7,9,0,21,1,96,195,West
4,1,None,None,East,West,Stop,4,1,1,3,5,9,5,17,1,0,5,9,0,20,1,195,294,West
3,1,None,None,East,West,Stop,4,1,1,4,5,8,5,17,1,0,5,9,0,19,1,294,393,West
2,1,None,None,East,West,Stop,4,1,1,3,5,8,5,17,1,0,5,10,0,18,2,393,792,West
1,1,North,None,East,None,Stop,3,1,1,3,5,7,5,17,1,0,6,10,17,18,1,792,1091,West
1,2,North,South,None,None,Stop,3,1,1,3,5,6,5,17,2,0,5,8,16,17,1,1091,1190,North
1,3,North,South,None,None,Stop,3,2,1,3,5,6,5,17,2,0,4,7,16,16,1,1190,1289,North
1,4,North,South,None,None,Stop,3,1,1,4,5,7,5,17,3,0,4,7,17,15,2,1289,1288,North
1,5,None,South,East,None,Stop,3,2,1,3,5,7,5,17,3,0,2,6,18,15,1,1288,1387,North
2,5,None,None,East,West,Stop,3,3,1,4,5,8,5,17,3,0,2,6,17,14,6,1387,1386,East
3,5,None,South,East,West,Stop,3,4,1,4,5,8,5,17,3,0,1,5,16,14,5,1386,1585,East
4,5,None,None,East,West,Stop,2,3,1,4,1,9,5,17,3,0,0,5,16,14,4,1585,1584,East
5,5,None,South,East,West,Stop,2,3,1,3,1,8,5,17,2,0,0,3,15,14,3,1584,1583,East
6,5,None,None,East,West,Stop,2,3,1,2,1,7,5,17,2,0,0,1,13,14,4,1583,1782,East
7,5,None,None,East,West,Stop,1,4,1,1,1,4,1,17,3,0,0,0,12,14,5,1782,1781,East
8,5,None,None,East,West,Stop,1,5,1,2,1,5,1,17,3,0,0,0,11,14,6,1781,1780,East
9,5,None,None,East,West,Stop,1,5,1,2,1,5,2,17,3,0,0,7,10,14,5,1780,1779,East
10,5,None,None,East,West,Stop,1,5,2,1,1,5,1,17,3,8,0,0,8,14,4,1779,1778,East
11,5,None,None,East,West,Stop,1,5,2,1,2,5,1,17,4,9,13,0,8,14,3,1778,1777,East
12,5,None,South,East,West,Stop,1,5,1,1,3,5,2,17,3,0,13,10,6,14,2,1777,1776,East
13,5,None,None,East,West,Stop,1,5,1,1,4,5,3,17,4,0,13,10,4,14,1,1776,1875,East

8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,0,-1,Stop
8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,-1,-2,Stop
7,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,10,7,0,22,2,-2,-3,West
6,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,9,8,0,22,1,-3,96,West
5,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,8,9,0,21,1,96,195,West
4,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,7,10,0,20,1,195,294,West
3,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,6,11,0,19,1,294,393,West
2,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,5,12,0,18,2,393,792,West
1,1,North,None,East,None,Stop,3,1,1,1,5,10,5,17,1,0,4,13,0,18,1,792,891,West
1,2,North,South,None,None,Stop,3,1,1,1,5,10,5,17,1,0,3,12,0,17,1,891,990,North
1,3,North,South,None,None,Stop,3,1,1,1,5,10,5,17,1,0,2,11,0,16,1,990,1089,North
1,4,North,South,None,None,Stop,3,1,1,1,5,10,5,17,1,0,1,10,0,15,2,1089,1288,North
1,5,None,South,East,None,Stop,2,1,1,3,1,10,5,17,1,0,0,9,0,15,1,1288,1387,North
2,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,8,0,14,6,1387,1386,East
3,5,None,South,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,7,0,14,5,1386,1385,East
4,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,6,0,14,4,1385,1384,East
5,5,None,South,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,5,0,14,3,1384,1383,East
6,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,4,0,14,4,1383,1382,East
7,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,3,0,14,5,1382,1381,East
8,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,2,0,14,6,1381,1380,East
9,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,1,0,14,5,1380,1579,East
10,5,None,None,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,14,4,1579,1578,East
11,5,None,None,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,14,3,1578,1577,East
12,5,None,South,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,14,2,1577,1576,East
13,5,None,None,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,14,1,1576,1675,East
14,5,None,South,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,13,1,1675,1774,East
15,5,None,None,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,12,1,1774,1873,East
16,5,None,None,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,11,1,1873,1972,East
17,5,None,South,None,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,10,1,1972,2071,East
17,4,North,South,None,None,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,9,1,2071,2170,South
17,3,North,South,None,None,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,8,1,2170,2269,South

8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,0,-1,Stop
8,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,11,6,0,22,3,-1,-2,Stop
7,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,10,7,0,22,2,-2,-3,West
6,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,9,8,0,22,1,-3,96,West
5,1,North,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,8,9,0,21,1,96,195,West
4,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,7,10,0,20,1,195,294,West
3,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,6,11,0,19,1,294,393,West
2,1,None,None,East,West,Stop,4,1,1,1,5,10,5,17,1,0,5,12,0,18,2,393,792,West
1,1,North,None,East,None,Stop,3,1,1,1,5,10,5,17,1,0,4,13,0,18,1,792,891,West
1,2,North,South,None,None,Stop,3,1,1,1,5,10,5,17,1,0,3,12,0,17,1,891,990,North
1,3,North,South,None,None,Stop,3,1,1,1,5,10,5,17,1,0,2,11,0,16,1,990,1089,North
1,4,North,South,None,None,Stop,3,1,1,1,5,10,5,17,1,0,1,10,0,15,2,1089,1288,North
1,5,None,South,East,None,Stop,2,1,1,3,1,10,5,17,1,0,0,9,0,15,1,1288,1387,North
2,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,8,0,14,6,1387,1386,East
3,5,None,South,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,7,0,14,5,1386,1385,East
4,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,6,0,14,4,1385,1384,East
5,5,None,South,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,5,0,14,3,1384,1383,East
6,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,4,0,14,4,1383,1382,East
7,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,3,0,14,5,1382,1381,East
8,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,2,0,14,6,1381,1380,East
9,5,None,None,East,West,Stop,2,1,1,3,1,10,5,17,1,0,0,1,0,14,5,1380,1579,East
10,5,None,None,East,West,Stop,1,1,1,3,1,5,1,17,1,0,0,0,0,14,4,1579,1578,East
